Unnamed: 0,wav_file,txt_file,groundtruth_text,duration,age,gender,google_transcription,clean_text,clean_google_transcription,wordcount,clean_google_transcription_wer
636,data_processed/wav/ATL_se0_ag2_f_01_1_part_52.wav,data_processed/txt/ATL_se0_ag2_f_01_1_part_52.txt,"it wasn't my thing. I wanted to get out and do what I wanted to do, but the crazy thing was I didn't know what exactly I wanted to do, so. I was just always all over the place.",11.69,32,Female,it wasn't my thing I wanted to get out and do what I wanted to do but the crazy thing was I didn't know what exactly I wanted to do so all over the place,it wasnt my thing i wanted to get out and do what i wanted to do but the crazy thing was i didnt know what exactly i wanted to do so i was just always all over the place,it wasnt my thing i wanted to get out and do what i wanted to do but the crazy thing was i didnt know what exactly i wanted to do so all over the place,39,0.10256410256410256
637,data_processed/wav/ATL_se0_ag2_f_01_1_part_53.wav,data_processed/txt/ATL_se0_ag2_f_01_1_part_53.txt,English. I could write a essay like nobody's business. I used to help people write their essays cause I was really good at it. [It was just common] sense to me.,8.007,32,Female,English I could write an essay like nobody's business I said help people right there at 6 cuz I was really good at it I'm just common sense to me,english i could write a essay like nobodys business i used to help people write their essays cause i was really good at it it was just common sense to me,english i could write an essay like nobodys business i said help people right there at six cause i was really good at it im just common sense to me,31,0.2903225806451613
638,data_processed/wav/ATL_se0_ag2_f_01_1_part_54.wav,data_processed/txt/ATL_se0_ag2_f_01_1_part_54.txt,"Um, social studies, and then there was another class we used to take, and it taught us how to predict the weather.",7.085,32,Female,social studies and then there was another class abusive take and it's taught us how to predict the weather,social studies and then there was another class we used to take and it taught us how to predict the weather,social studies and then there was another class abusive take and its taught us how to predict the weather,21,0.19047619047619047
639,data_processed/wav/ATL_se0_ag2_f_01_1_part_55.wav,data_processed/txt/ATL_se0_ag2_f_01_1_part_55.txt,"[I can't remember] the name of that class, but it was really fun. The teacher was really good. I can't remember his name though. That was a really good class. What'd they call that? When you- with the weather?",9.392,32,Female,I can't remember the name of that class but it was really fun the teacher was really good I can't remember his name though that was a really good class what they call it when you with the weather,i cant remember the name of that class but it was really fun the teacher was really good i cant remember his name though that was a really good class whatd they call that when you with the weather,i cant remember the name of that class but it was really fun the teacher was really good i cant remember his name though that was a really good class what they call it when you with the weather,39,0.05128205128205128
640,data_processed/wav/ATL_se0_ag2_f_01_1_part_56.wav,data_processed/txt/ATL_se0_ag2_f_01_1_part_56.txt,"[And] then I took drama class in college. That was fun and weird at the same time. I think I wasn't ready for at that point,",7.0920000000000005,32,Female,and then I took drama class in college that was fun and weird at the same time I think I wasn't ready for that point,and then i took drama class in college that was fun and weird at the same time i think i wasnt ready for at that point,and then i took drama class in college that was fun and weird at the same time i think i wasnt ready for that point,26,0.038461538461538464
641,data_processed/wav/ATL_se0_ag2_f_01_1_part_57.wav,data_processed/txt/ATL_se0_ag2_f_01_1_part_57.txt,"[because] I didn't know that like, in acting class you have to act like a- like get on all fours and act like a [cat and]",6.949,32,Female,because I didn't know that like an acting class you have to act like a like get on all fours and act like a cat and,because i didnt know that like in acting class you have to act like a like get on all fours and act like a cat and,because i didnt know that like an acting class you have to act like a like get on all fours and act like a cat and,26,0.038461538461538464
642,data_processed/wav/ATL_se0_ag2_f_01_1_part_58.wav,data_processed/txt/ATL_se0_ag2_f_01_1_part_58.txt,"[I] tried out for the track team, but I had some issues with pain in my leg and stuff. I guess that is genetics, I don't know.",7.95,32,Female,I tried out for the track team but I had some issues with pain in my leg and stuff I guess that isn't genetics I don't know,i tried out for the track team but i had some issues with pain in my leg and stuff i guess that is genetics i dont know,i tried out for the track team but i had some issues with pain in my leg and stuff i guess that isnt genetics i dont know,27,0.037037037037037035
643,data_processed/wav/ATL_se0_ag2_f_01_1_part_59.wav,data_processed/txt/ATL_se0_ag2_f_01_1_part_59.txt,"And then, um, I wasn't really into like, cheerleading because, I'm- I feel like I'm a leader, and the stuff that they were doing to the, people who were auditioning, like it was some type of sorority. I was just not gonna pass that test like,",15.193,32,Female,and then I wasn't really into like cheerleading because I'm I feel like I'm a leader and the stuff that they were doing to the people who are auditioning like it was some type of sorority I was just not going to pass that test,and then i wasnt really into like cheerleading because im i feel like im a leader and the stuff that they were doing to the people who were auditioning like it was some type of sorority i was just not going to pass that test like,and then i wasnt really into like cheerleading because im i feel like im a leader and the stuff that they were doing to the people who are auditioning like it was some type of sorority i was just not going to pass that test,46,0.043478260869565216
644,data_processed/wav/ATL_se0_ag2_f_01_1_part_60.wav,data_processed/txt/ATL_se0_ag2_f_01_1_part_60.txt,"[so I] kind of just stayed to myself. I didn't really do anything extracurricular in school. Didn't wanna do it, even when I was younger and I would say, oh I wanna do tap dancing. And my mom would take me to tap dance class, and then when I realized she couldn't stay with me, I would cry. And then I just went home. So I just never was interested in anything. I'm a really clinger. I cling to my mom.",23.28,32,Female,so I kind of just stayed to myself I didn't really do anything extra correctly in school didn't want to do it even when I was younger and I was hit while I want to do tap dancing and my mom will take me to the tap dance class and then when I realized she can stay with me I will cry and then I just went home so I just never was interested in anything I'm a real Clinger I cling to my mom,so i kind of just stayed to myself i didnt really do anything extracurricular in school didnt wanna do it even when i was younger and i would say oh i wanna do tap dancing and my mom would take me to tap dance class and then when i realized she couldnt stay with me i would cry and then i just went home so i just never was interested in anything im a really clinger i cling to my mom,so i kind of just stayed to myself i didnt really do anything extra correctly in school didnt want to do it even when i was younger and i was hit while i want to do tap dancing and my mom will take me to the tap dance class and then when i realized she can stay with me i will cry and then i just went home so i just never was interested in anything im a real clinger i cling to my mom,81,0.1728395061728395
645,data_processed/wav/ATL_se0_ag2_f_01_1_part_61.wav,data_processed/txt/ATL_se0_ag2_f_01_1_part_61.txt,"<ts> And, um, I cling to anything that's- that I feel comfortable with, so whether that be my mom, my sister, somebody close. And if they're not with me, I have a issue, so <ts> yeah.",14.231,32,Female,and I cling to anything that's that I feel comfortable with so whether that be my mom my sister somebody clothes and if they're not with me I have issues yeah,and i cling to anything thats that i feel comfortable with so whether that be my mom my sister somebody close and if theyre not with me i have a issue so yeah,and i cling to anything thats that i feel comfortable with so whether that be my mom my sister somebody clothes and if theyre not with me i have issues yeah,33,0.12121212121212122
646,data_processed/wav/ATL_se0_ag2_f_01_1_part_62.wav,data_processed/txt/ATL_se0_ag2_f_01_1_part_62.txt,[I don't] have- I don't know how to pick up y'all dialect. Like [I don't really] hang out with,5.167000000000002,32,Female,I don't have I don't know how to pick up you act like I don't really hang out with,i dont have i dont know how to pick up yall dialect like i dont really hang out with,i dont have i dont know how to pick up you act like i dont really hang out with,19,0.10526315789473684
647,data_processed/wav/ATL_se0_ag2_f_01_1_part_63.wav,data_processed/txt/ATL_se0_ag2_f_01_1_part_63.txt,"Atlanta people like that. Not- it's no offense to any person that's from Atlanta, but I just haven't come across like somebody that I could relate to and understand why, [you know, Atlanta] women act the way they do.",12.989,32,Female,Atlanta people like that not there's no offense to any person that's from Atlanta but I just haven't come across like somebody that I could relate to understand why you know Atlanta women act the way they do,atlanta people like that not its no offense to any person thats from atlanta but i just havent come across like somebody that i could relate to and understand why you know atlanta women act the way they do,atlanta people like that not theres no offense to any person thats from atlanta but i just havent come across like somebody that i could relate to understand why you know atlanta women act the way they do,39,0.05128205128205128
648,data_processed/wav/ATL_se0_ag2_f_01_1_part_64.wav,data_processed/txt/ATL_se0_ag2_f_01_1_part_64.txt,"And so the few I have met, I just- I don't mess with them like that, cause I don't know. It's clashing. Like they views and my views. So, [um],",9.753,32,Female,and so the few I have meant I just I don't mess with them like that cuz I don't know it's clashing like they've using my views so long,and so the few i have met i just i dont mess with them like that cause i dont know its clashing like they views and my views so,and so the few i have meant i just i dont mess with them like that cause i dont know its clashing like theyve using my views so long,29,0.1724137931034483
649,data_processed/wav/ATL_se0_ag2_f_01_1_part_65.wav,data_processed/txt/ATL_se0_ag2_f_01_1_part_65.txt,"No, because I don't know, like, I'm picky with my friends in general [in New York] City, so,",5.707000000000002,32,Female,no because I don't know like I'm picking with my friends in general in New York city so,no because i dont know like im picky with my friends in general in ny city so,no because i dont know like im picking with my friends in general in ny city so,17,0.058823529411764705
650,data_processed/wav/ATL_se0_ag2_f_01_1_part_66.wav,data_processed/txt/ATL_se0_ag2_f_01_1_part_66.txt,"um, when I came out here, I met one girl. She was from New York, and she lived out here for like over ten years or something like that. But to me, she was more into like the guys with the cars, and if they ain't go no money, they ain't gotta talk to her.",15.793,32,Female,when I came out here I'm at one girl she was from New York and she lived out here for like over 10 years or something like that but to me she was more into like the guys with the cars and they ain't got no money they ain't got to talk to her,when i came out here i met one girl she was from ny and she lived out here for like over ten years or something like that but to me she was more into like the guys with the cars and if they aint go no money they aint gotta talk to her,when i came out here im at one girl she was from ny and she lived out here for like over ten years or something like that but to me she was more into like the guys with the cars and they aint got no money they aint got to talk to her,53,0.11320754716981132
651,data_processed/wav/ATL_se0_ag2_f_01_1_part_67.wav,data_processed/txt/ATL_se0_ag2_f_01_1_part_67.txt,"[And] like things like that, and I'm just- I'm not saying there's not girls like that in New York, cause they are.",5.372999999999998,32,Female,things like that and I'm just I'm not saying they're not good like that New York cuz they are,and like things like that and im just im not saying theres not girls like that in ny cause they are,things like that and im just im not saying theyre not good like that ny cause they are,21,0.23809523809523808
652,data_processed/wav/ATL_se0_ag2_f_01_1_part_68.wav,data_processed/txt/ATL_se0_ag2_f_01_1_part_68.txt,"[So it] just depends on, for me, energy and where your, um, opinions, lie, like I'm not gonna not be your friend because you want a guy with money or whatever. But if that's all you're concerned about and I see you not working for so- for something for yourself, that's how I choose my friends. And I think that's the difference between me, a New York person, and them, a ATL person. I just haven't found that right Atlanta person that,",26.342,32,Female,so it just depends on it for me and energy on where your opinions lie like I'm not going to not be a friend because you want a guy with money or whatever but if that's all you're concerned about Nazi not working for something for yourself that's how I choose my friends and I think that's the difference between me and your person and then my ACL person I just haven't found that right Atlanta personnel,so it just depends on for me energy and where your opinions lie like im not going to not be your friend because you want a guy with money or whatever but if thats all youre concerned about and i see you not working for so for something for yourself thats how i choose my friends and i think thats the difference between me a ny person and them a atl person i just havent found that right atlanta person that,so it just depends on it for me and energy on where your opinions lie like im not going to not be a friend because you want a guy with money or whatever but if thats all youre concerned about nazi not working for something for yourself thats how i choose my friends and i think thats the difference between me and your person and then my acl person i just havent found that right atlanta personnel,81,0.20987654320987653
653,data_processed/wav/ATL_se0_ag2_f_01_1_part_69.wav,data_processed/txt/ATL_se0_ag2_f_01_1_part_69.txt,"I feel like I was there my whole life. I came out here /and wi-/ in my- when I was like twenty-eight or something like that. So my accent is stuck. It's not going nowhere. I'm not tryna pick up no other accent, unless I go to London or something like that.",12.362,32,Female,I feel like I was there my whole life I came out here in my when I was like 20 or something like that so my asking is stuck it's not going nowhere I'm not trying to pick another accent unless I go to London or something like that,i feel like i was there my whole life i came out here and wi in my when i was like twenty eight or something like that so my accent is stuck its not going nowhere im not trying to pick up no other accent unless i go to london or something like that,i feel like i was there my whole life i came out here in my when i was like twenty or something like that so my asking is stuck its not going nowhere im not trying to pick another accent unless i go to london or something like that,54,0.12962962962962962
654,data_processed/wav/ATL_se0_ag2_f_01_1_part_70.wav,data_processed/txt/ATL_se0_ag2_f_01_1_part_70.txt,"[When] I used to come out here on vacation, I used to hear a lot more. Like, it had more- /a lot of that-/ like ATLiens walking around like,",6.204,32,Female,when I took him out here on vacation I say a lot more like you had more about it like ATLiens walking around,when i used to come out here on vacation i used to hear a lot more like it had more a lot of that like atliens walking around like,when i took him out here on vacation i say a lot more like you had more about it like atliens walking around,29,0.41379310344827586
655,data_processed/wav/ATL_se0_ag2_f_01_1_part_71.wav,data_processed/txt/ATL_se0_ag2_f_01_1_part_71.txt,"<ts> Um, I only remember that one time when my friends was following, um, what's his name? Master P's son?",9.15,32,Female,I don't remember that one time with my friends is Following on What's The Saying Master P son,i only remember that one time when my friends was following whats his name master ps son,i dont remember that one time with my friends is following on whats the saying master p son,17,0.4117647058823529
656,data_processed/wav/ATL_se0_ag2_f_01_1_part_72.wav,data_processed/txt/ATL_se0_ag2_f_01_1_part_72.txt,"Yeah, they was following him. And, um, I felt like that was weird. That's a lot of stuff people do out here that's weird too.",6.899,32,Female,I was following him and I felt like that was weird that's a lot of stuff people do out here that's where to,yeah they was following him and i felt like that was weird thats a lot of stuff people do out here thats weird too,i was following him and i felt like that was weird thats a lot of stuff people do out here thats where to,24,0.16666666666666666
657,data_processed/wav/ATL_se0_ag2_f_01_1_part_73.wav,data_processed/txt/ATL_se0_ag2_f_01_1_part_73.txt,"And I know he saw them following him. So when they finally caught up to him, I just went up the escalator.",5.162000000000001,32,Female,and I know he saw them following him so when they finally caught up to him I just wanted to ask you later,and i know he saw them following him so when they finally caught up to him i just went up the escalator,and i know he saw them following him so when they finally caught up to him i just wanted to ask you later,22,0.22727272727272727
658,data_processed/wav/ATL_se0_ag2_f_01_1_part_74.wav,data_processed/txt/ATL_se0_ag2_f_01_1_part_74.txt,"You know, instead of paying attention to them and taking a picture. Oh and I also met Shaq, but he's not from out here, [so.]",6.345,32,Female,instead of paying attention to them and taking a picture when he not from around here,you know instead of paying attention to them and taking a picture oh and i also met shaq but hes not from out here so,instead of paying attention to them and taking a picture when he not from around here,25,0.48
659,data_processed/wav/ATL_se0_ag2_f_01_1_part_75.wav,data_processed/txt/ATL_se0_ag2_f_01_1_part_75.txt,"[<ts>] [And] let's see, what's it- /?/ um, when I used to work at /RD-WORK-2/, Birthday Bash, all of them, like, you know, Lenox mall was like the spot I guess. That's where they have like the little concert or whatever, [cause I don't know] about it.",12.019,32,Female,MSC wasn't at all when I thought the birthday bash all in like you know Lenox Mall would like the spot I guess that's where they have like the little concert or whatever cuz I don't know about,and lets see whats it when i used to work at birthday bash all of them like you know lenox mall was like the spot i guess thats where they have like the little concert or whatever cause i dont know about it,msc wasnt at all when i thought the birthday bash all in like you know lenox mall would like the spot i guess thats where they have like the little concert or whatever cause i dont know about,43,0.3023255813953488
660,data_processed/wav/ATL_se0_ag2_f_01_1_part_76.wav,data_processed/txt/ATL_se0_ag2_f_01_1_part_76.txt,"And, um, a lot of guys would walk through and be like, oh what's happening, shawty? Can I talk to you for a second, put my phone- I'm like, nah, like I ain't taking no bus to come meet you.",10.383,32,Female,and a lot of guys and walk through and do that all what's happening you can so I can put my phone like I ain't taking no bus to come meet you,and a lot of guys would walk through and be like oh whats happening shawty can i talk to you for a second put my phone im like nah like i aint taking no bus to come meet you,and a lot of guys and walk through and do that all whats happening you can so i can put my phone like i aint taking no bus to come meet you,39,0.38461538461538464
661,data_processed/wav/ATL_se0_ag2_f_01_1_part_77.wav,data_processed/txt/ATL_se0_ag2_f_01_1_part_77.txt,"You better have a car, like first of all, I don't even wanna get in your car, like I don't even know you like that. I don't even know how I hooked up with you.",6.162000000000001,32,Female,you better have a car like first of all I don't even want to get in your car like I don't even know you like that I don't even know how to hook up with you,you better have a car like first of all i dont even wanna get in your car like i dont even know you like that i dont even know how i hooked up with you,you better have a car like first of all i dont even want to get in your car like i dont even know you like that i dont even know how to hook up with you,35,0.11428571428571428
662,data_processed/wav/ATL_se0_ag2_f_01_1_part_78.wav,data_processed/txt/ATL_se0_ag2_f_01_1_part_78.txt,"Cause I was just afraid at th- it's too much, like woods, trees, like places to bury people out here, like.",6.818,32,Female,cuz I was afraid I was too much like Woods tree like places in Barrie people out here like,cause i was just afraid at th its too much like woods trees like places to bury people out here like,cause i was afraid i was too much like woods tree like places in barrie people out here like,21,0.3333333333333333
663,data_processed/wav/ATL_se0_ag2_f_01_1_part_79.wav,data_processed/txt/ATL_se0_ag2_f_01_1_part_79.txt,"[You c-] I listen to Young Thug sometimes if he on the radio, and it depends on if the song was playing so much on the radio that it is now part of my subconscious.",8.915,32,Female,I listen to Young Thug sometime if you're on the radio and it depends on if the song was playing so much on the radio that is now part of my subconscious,you c i listen to young thug sometimes if he on the radio and it depends on if the song was playing so much on the radio that it is now part of my subconscious,i listen to young thug sometime if youre on the radio and it depends on if the song was playing so much on the radio that is now part of my subconscious,35,0.14285714285714285
664,data_processed/wav/ATL_se0_ag2_f_01_1_part_80.wav,data_processed/txt/ATL_se0_ag2_f_01_1_part_80.txt,[So I put it on] my iTunes. I like T.I. I don't listen to him everyday though. I listen to this guy named Black.,7.855,32,Female,so I'll put it on my iTunes I like t i i don't listen to him everyday I listen to this guy named black,so i put it on my itunes i like t i i dont listen to him everyday though i listen to this guy named black,so ill put it on my itunes i like t i i dont listen to him everyday i listen to this guy named black,25,0.08
665,data_processed/wav/ATL_se0_ag2_f_01_1_part_81.wav,data_processed/txt/ATL_se0_ag2_f_01_1_part_81.txt,"dot R. And, who else is my favorite? <ts> Oh, Chrisette Michele. I just downloaded her last album. It's really different from her other ones. I listen to a lot of different stuff, um,",13.559,32,Female,that are and who else is my favorite old Chrisette Michele I just downloaded her last album is really different from the other ones I wasn't a lot of different stuff,dot r and who else is my favorite oh chrisette michele i just downloaded her last album its really different from her other ones i listen to a lot of different stuff,that are and who else is my favorite old chrisette michele i just downloaded her last album is really different from the other ones i wasnt a lot of different stuff,32,0.21875
666,data_processed/wav/ATL_se0_ag2_f_01_1_part_82.wav,data_processed/txt/ATL_se0_ag2_f_01_1_part_82.txt,"[Yeah I] can't- I don't know. And then you gotta remember like thirty, thirty-four.",5.053,32,Female,yeah I can't I don't know and then you got to remember like 30 34,yeah i cant i dont know and then you gotta remember like thirty thirty four,yeah i cant i dont know and then you got to remember like thirty thirty four,15,0.13333333333333333
667,data_processed/wav/ATL_se0_ag2_f_01_1_part_83.wav,data_processed/txt/ATL_se0_ag2_f_01_1_part_83.txt,[it's not] part of my playlist. Like I have ver- I don't just- don't- I don't listen- I don't keep people's names.,6.183,32,Female,is not part of my playlist like I have a round just don't I don't listen I don't keep people's names,its not part of my playlist like i have ver i dont just dont i dont listen i dont keep peoples names,is not part of my playlist like i have a round just dont i dont listen i dont keep peoples names,22,0.18181818181818182
668,data_processed/wav/ATL_se0_ag2_f_01_1_part_84.wav,data_processed/txt/ATL_se0_ag2_f_01_1_part_84.txt,"Um, Daniel Caesar, he's really good. Maybe he's from Atlanta, I don't know. I listen to Drake, Rihanna.",5.964,32,Female,Daniel Caesar he's really good maybe he's from Atlanta I don't know I listen to Drake Rihanna,daniel caesar hes really good maybe hes from atlanta i dont know i listen to drake rihanna,daniel caesar hes really good maybe hes from atlanta i dont know i listen to drake rihanna,17,0.0
669,data_processed/wav/ATL_se0_ag2_f_01_1_part_85.wav,data_processed/txt/ATL_se0_ag2_f_01_1_part_85.txt,"[Um], Beyonce, when she drops anything, I kill it so then I can't listen to it anymore. Um, Mariah Carey. I still listen to Naughty by Nature, Queen Latifah,",12.383,32,Female,Beyonce when she drops anything I kill it so then I can't listen to anymore Mariah Carey I Still listen to Naughty by Nature Queen Latifah,beyonce when she drops anything i kill it so then i cant listen to it anymore mariah carey i still listen to naughty by nature queen latifah,beyonce when she drops anything i kill it so then i cant listen to anymore mariah carey i still listen to naughty by nature queen latifah,27,0.037037037037037035
670,data_processed/wav/ATL_se0_ag2_f_01_1_part_86.wav,data_processed/txt/ATL_se0_ag2_f_01_1_part_86.txt,those type of people. I didn't really pick up anybody from Atlanta yet. I used to listen to Jermaine Dupri,6.87,32,Female,those type of people I didn't really pick up anybody from Atlanta yet I used to listen to Jermaine Dupri,those type of people i didnt really pick up anybody from atlanta yet i used to listen to jermaine dupri,those type of people i didnt really pick up anybody from atlanta yet i used to listen to jermaine dupri,20,0.0
671,data_processed/wav/ATL_se0_ag1_m_05_1_part_1.wav,data_processed/txt/ATL_se0_ag1_m_05_1_part_1.txt,"[U- um], uh, I would say, you know, life in there was- was cool as a African American male. Um, I'd say it was more not tailored towards, uh, I wish education just in school-wise would've been a little more, um, I guess hands on. We would've learned a lot of more.  Um, we- I wouldn't say- I definitely wouldn't say we were passed along, but we could've been, uh, you know, ha- <exhale> what is the words? We could've been tightened down on a little more, but I think we still got good knowledge and understanding. Um, a lot of real world situations came in at the time. Um, just going to the middle school that I went to, /and it/ made people kind of look at things in life differently. Um, but it w- it was- you know, we weren't- it wasn't the hood, but it was majority African Americans. Um, so it was like the a- it was like the middle class. The middle class at that point in time was-",53.369,27,Male,I would say you know life in there was was cool as an African American male I say it was more not Taylor towards I wish education Justin school-wise would have been a little more I guess Hands-On we would have learned a lot of more I wouldn't say I definitely wouldn't say we were passed along but we could have been you know what is the words we could have been tightened down on a little more but I think we still got good knowledge and understanding I'm a lot of real world situations came in at the time just going to the middle school that I went to anime people kind of look at things in life differently but it was you know we weren't it wasn't the hood but it was majority African Americans on cell would like the it was like the middle class the middle class at that point in time was,u i would say you know life in there was was cool as a african american male id say it was more not tailored towards i wish education just in school wise wouldve been a little more i guess hands on we wouldve learned a lot of more we i wouldnt say i definitely wouldnt say we were passed along but we couldve been you know what is the words we couldve been tightened down on a little more but i think we still got good knowledge and understanding a lot of real world situations came in at the time just going to the middle school that i went to and it made people kind of look at things in life differently but it w it was you know we werent it wasnt the hood but it was majority african americans so it was like the a it was like the middle class the middle class at that point in time was,i would say you know life in there was was cool as an african american male i say it was more not taylor towards i wish education justin school wise would have been a little more i guess hands on we would have learned a lot of more i wouldnt say i definitely wouldnt say we were passed along but we could have been you know what is the words we could have been tightened down on a little more but i think we still got good knowledge and understanding im a lot of real world situations came in at the time just going to the middle school that i went to anime people kind of look at things in life differently but it was you know we werent it wasnt the hood but it was majority african americans on cell would like the it was like the middle class the middle class at that point in time was,162,0.15432098765432098
672,data_processed/wav/ATL_se0_ag1_m_05_1_part_2.wav,data_processed/txt/ATL_se0_ag1_m_05_1_part_2.txt,"I'd say was still around in the early two thousands. Um, now it's kind of fading to more either poverty or rich. Um, I'd say that was probably the last days of the middle class. So, um, m- like I said, it was just kind of being a middle class African American, you know, you had a lot of people who went e- either way, either they went up to the upper class or they went to the lower class.",20.764,27,Male,I say we still around in the early 2000s on now it's kind of fading to more either poverty or rich on my say that was probably the last days of the middle class so like I said it was just kind of being a middle-class African-American you know you had a lot of people who went either way either they went up to the upper class or they went to the lower class,id say was still around in the early two thousands now its kind of fading to more either poverty or rich id say that was probably the last days of the middle class so m like i said it was just kind of being a middle class african american you know you had a lot of people who went e either way either they went up to the upper class or they went to the lower class,i say we still around in the early two thousands on now its kind of fading to more either poverty or rich on my say that was probably the last days of the middle class so like i said it was just kind of being a middle class african american you know you had a lot of people who went either way either they went up to the upper class or they went to the lower class,77,0.09090909090909091
673,data_processed/wav/ATL_se0_ag1_m_05_1_part_3.wav,data_processed/txt/ATL_se0_ag1_m_05_1_part_3.txt,"[Nah], that school was very old. Uh, that sc- /RD-SCHOOL-3/ Middle School's been up, I know it, probably since like the sixties at least,",6.18,27,Male,I'm not at school was very old that's Middle School's been up I know it's probably since like the 60s release,nah that school was very old that sc middle schools been up i know it probably since like the sixties at least,im not at school was very old thats middle schools been up i know its probably since like the sixties release,22,0.36363636363636365
674,data_processed/wav/ATL_se0_ag1_m_05_1_part_4.wav,data_processed/txt/ATL_se0_ag1_m_05_1_part_4.txt,"[Um], so when I did go into high school, yes, I went to /RD-SCHOOL-3/ High School. Um, it was a brand new facility. I would say, um, it definitely was a new vibe. Uh, we had a- we had a interesting principal when I first started, a man by the name of Dr. /RD-NAME-2/. Um, definitely he- he kind of embodied what now I wish that more of- of the b- the educators would have kind of went towards. Um, I do understand, you know, he was very tough, very, uh, strict in what he did. But now just being a- a eld- not a elderly man cause I'm definitely not elderly, but being a older man, I kind of see where his message was going at the time, kind of just tried to get our heads on straight. Um, we did a lot of different things that most schools in DeKalb County didn't do. Um, it was because of the fact that I do see now too as well, um, when I first started /RD-SCHOOL-3/ High School, it was actually, um, only ninth and tenth graders there.",51.645,27,Male,I'm so when I did go into high school yes I went to HighSchool I mean was a brand new facility I would say it definitely was a new Vibe or we had a we had an interesting principal when I first started a man by the name of dr. definitely he he kind of embodied would now I wish that more of the the Educators would have kind of went towards on my do understand you know he was very tough very strict and what he did but not just Bingo not an elderly man. Elderly but being an older man I kind of see where his message was going at the time kind of just try to get our heads on straight on we did a lot of different things that most schools in DeKalb County didn't do it was because of the fact I do see now too as well when I first started my school was actually I'm only 9th and 10th graders there,so when i did go into high school yes i went to high school it was a brand new facility i would say it definitely was a new vibe we had a we had a interesting principal when i first started a man by the name of dr definitely he he kind of embodied what now i wish that more of of the b the educators would have kind of went towards i do understand you know he was very tough very strict in what he did but now just being a a eld not a elderly man cause im definitely not elderly but being a older man i kind of see where his message was going at the time kind of just tried to get our heads on straight we did a lot of different things that most schools in dekalb county didnt do it was because of the fact that i do see now too as well when i first started high school it was actually only ninth and tenth graders there,im so when i did go into high school yes i went to high school i mean was a brand new facility i would say it definitely was a new vibe or we had a we had an interesting principal when i first started a man by the name of dr definitely he he kind of embodied would now i wish that more of the the educators would have kind of went towards on my do understand you know he was very tough very strict and what he did but not just bingo not an elderly man elderly but being an older man i kind of see where his message was going at the time kind of just try to get our heads on straight on we did a lot of different things that most schools in dekalb county didnt do it was because of the fact i do see now too as well when i first started my school was actually im only ninth and tenth graders there,174,0.16091954022988506
675,data_processed/wav/ATL_se0_ag1_m_05_1_part_5.wav,data_processed/txt/ATL_se0_ag1_m_05_1_part_5.txt,"So he was able to handle a less amount of kids. He didn't have the typical a thousand, fifteen hundred high school in DeKalb County. He maybe only had three to four hundred kids that he could control. Um, and it kind of- it started off as good because the majority of the people that I know that did last, um, that started from the beginning, you know, are doing something with their selves. But then, you know, it just kind of got- that whole thing seemed to get- kind of got washed by the wayside, and it just kind of turned into the area more than just the greatness of the school.",32.197,27,Male,so he was able to handle a less amount of kids he didn't have the typical a thousand 1500 High School in DeKalb County he may be only had three or four hundred kids that he could control and it kind of it started off as good because the majority of the people that I know that did last on that started from the beginning you know are doing something with their selves but then you know just kind of got that whole thing seem to get kind of got washed by the wayside and it just kind of turned into the area more than just the greatness of the school,so he was able to handle a less amount of kids he didnt have the typical a thousand fifteen hundred high school in dekalb county he maybe only had three to four hundred kids that he could control and it kind of it started off as good because the majority of the people that i know that did last that started from the beginning you know are doing something with their selves but then you know it just kind of got that whole thing seemed to get kind of got washed by the wayside and it just kind of turned into the area more than just the greatness of the school,so he was able to handle a less amount of kids he didnt have the typical a thousand fifteen zero high school in dekalb county he may be only had three or four hundred kids that he could control and it kind of it started off as good because the majority of the people that i know that did last on that started from the beginning you know are doing something with their selves but then you know just kind of got that whole thing seem to get kind of got washed by the wayside and it just kind of turned into the area more than just the greatness of the school,111,0.06306306306306306
