wav_file,txt_file,groundtruth_text_raw,groundtruth_text_train,duration,AAVE
../data_processed_voc/wav/voc_8_part_162.wav,../data_processed_voc/txt/voc_8_part_162.txt,"it's a living document. It's not like it's a -- {CG} something that was drafted an' put together in the twenties and basically just got put on a shelf and we just basically said, ""That's what -- that's what we follow."" It's -- it's the same living docu -- it's of the same nature of our Constitution back in Washington.",IT'S A LIVING DOCUMENT IT'S NOT LIKE IT'S A SOMETHING THAT WAS DRAFTED AN' PUT TOGETHER IN THE TWENTIES AND BASICALLY JUST GOT PUT ON A SHELF AND WE JUST BASICALLY SAID THAT'S WHAT THAT'S WHAT WE FOLLOW IT'S IT'S THE SAME LIVING DOCU IT'S OF THE SAME NATURE OF OUR CONSTITUTION BACK IN WASHINGTON,21.002,0
../data_processed_voc/wav/voc_38_part_12.wav,../data_processed_voc/txt/voc_38_part_12.txt,"Yeah, a lot were from the neighborhood and so like my best friend was across the street from me and she had actually been on the flag team our sophomore year and and then our junior year 'cause she tried to get me to join the flag team and then she went to be a cheerleader and kinda pushed me to be a cheerleader but my mom wouldn't do that. {LG} She -- was like ""No you can do the flag team and that's it, so."" {LG}",YEAH A LOT WERE FROM THE NEIGHBORHOOD AND SO LIKE MY BEST FRIEND WAS ACROSS THE STREET FROM ME AND SHE HAD ACTUALLY BEEN ON THE FLAG TEAM OUR SOPHOMORE YEAR AND AND THEN OUR JUNIOR YEAR 'CAUSE SHE TRIED TO GET ME TO JOIN THE FLAG TEAM AND THEN SHE WENT TO BE A CHEERLEADER AND KINDA PUSHED ME TO BE A CHEERLEADER BUT MY MOM WOULDN'T DO THAT SHE WAS LIKE NO YOU CAN DO THE FLAG TEAM AND THAT'S IT SO,23.375,0
../data_processed/wav/ROC_se0_ag3_f_02_1_part_190.wav,../data_processed/txt/ROC_se0_ag3_f_02_1_part_190.txt,"So that's what we would do. You punch your- the- the songs you wanna hear, and everybody would dance. And ju- just sit around and talk. And they had one next door to my house then- his name was Georgia Boy. Big old man named Georgia Boy. He didn't play with no-",SO THAT'S WHAT WE WOULD DO YOU PUNCH YOUR THE THE SONGS YOU WANNA HEAR AND EVERYBODY WOULD DANCE AND JU JUST SIT AROUND AND TALK AND THEY HAD ONE NEXT DOOR TO MY HOUSE THEN HIS NAME WAS GEORGIA BOY BIG OLD MAN NAMED GEORGIA BOY HE DIDN'T PLAY WITH NO,22.682,1
../data_processed/wav/PRV_se0_ag2_f_01_1_part_70.wav,../data_processed/txt/PRV_se0_ag2_f_01_1_part_70.txt,"So I feel it in my heart that God had chosen me to move my family in the realm that he wanted them to be in, [so.]",SO I FEEL IT IN MY HEART THAT GOD HAD CHOSEN ME TO MOVE MY FAMILY IN THE REALM THAT HE WANTED THEM TO BE IN SO,5.65,1
../data_processed_voc/wav/voc_21_part_121.wav,../data_processed_voc/txt/voc_21_part_121.txt,"{LS} {BR} No swimming. They did have tennis courts my sons played a bit of tennis there {BR} um {LS} They grew up going there didn't didn't love it, 'specially my daughter when she was younger because that's a place where no cell phones are allowed {BR} um and back then no blue jeans were allowed",NO SWIMMING THEY DID HAVE TENNIS COURTS MY SONS PLAYED A BIT OF TENNIS THERE UM THEY GREW UP GOING THERE DIDN'T DIDN'T LOVE IT 'SPECIALLY MY DAUGHTER WHEN SHE WAS YOUNGER BECAUSE THAT'S A PLACE WHERE NO CELL PHONES ARE ALLOWED UM AND BACK THEN NO BLUE JEANS WERE ALLOWED,23.14,0
../data_processed/wav/ATL_se0_ag1_m_02_1_part_40.wav,../data_processed/txt/ATL_se0_ag1_m_02_1_part_40.txt,"forced. Like it was a gift that was already given to me, and through me learning poetry, of course I'm gonna learn poetry in rhythm, rhythm in poetry.",FORCED LIKE IT WAS A GIFT THAT WAS ALREADY GIVEN TO ME AND THROUGH ME LEARNING POETRY OF COURSE I'M GONNA LEARN POETRY IN RHYTHM RHYTHM IN POETRY,9.863,1
../data_processed_voc/wav/voc_8_part_85.wav,../data_processed_voc/txt/voc_8_part_85.txt,"-- he had what at the time, I guess they referred to it as an athlete's heart. And basically within the mechanisms of the way his heart functioned he was not considered the candidate for service, so.",HE HAD WHAT AT THE TIME I GUESS THEY REFERRED TO IT AS AN ATHLETE'S HEART AND BASICALLY WITHIN THE MECHANISMS OF THE WAY HIS HEART FUNCTIONED HE WAS NOT CONSIDERED THE CANDIDATE FOR SERVICE SO,11.943,0
../data_processed_voc/wav/voc_7_part_238.wav,../data_processed_voc/txt/voc_7_part_238.txt,Oh yeah oh yeah when -- I think when I was born I think the population was around thirteen fifteen thousand something like that.,OH YEAH OH YEAH WHEN I THINK WHEN I WAS BORN I THINK THE POPULATION WAS AROUND THIRTEEN FIFTEEN THOUSAND SOMETHING LIKE THAT,10.203,0
../data_processed_voc/wav/voc_34_part_148.wav,../data_processed_voc/txt/voc_34_part_148.txt,"Disagr- +Disagreement -- I mean we were (( )) good neighbors {BR} we weren't {BR} like this, but we were (( )) always friends, and {BR} the reason she said she doesn't wanna sell it {BR} because she might wanna move back. {BR} You know which, (( )) e- -- {BR} w- It was",DISAGR DISAGREEMENT I MEAN WE WERE GOOD NEIGHBORS WE WEREN'T LIKE THIS BUT WE WERE ALWAYS FRIENDS AND THE REASON SHE SAID SHE DOESN'T WANNA SELL IT BECAUSE SHE MIGHT WANNA MOVE BACK YOU KNOW WHICH E W IT WAS,17.28,0
../data_processed/wav/DCB_se1_ag4_f_01_2_part_27.wav,../data_processed/txt/DCB_se1_ag4_f_01_2_part_27.txt,"Mm-hm Mississippi. And then when I had left there- Well they- they fired everybody there because nobody wasn't doing their job, I was doing everything but I was fired in the midst of it. Then um, /RD-NAME-3/ he the one that said /RD-NAME-2/ I'm'a get you with /RD-WORK-5/. So h- I worked at Mississippi for a while til I got fired then I was off for like four months which depressed",MM HM MISSISSIPPI AND THEN WHEN I HAD LEFT THERE WELL THEY THEY FIRED EVERYBODY THERE BECAUSE NOBODY WASN'T DOING THEIR JOB I WAS DOING EVERYTHING BUT I WAS FIRED IN THE MIDST OF IT THEN UM HE THE ONE THAT SAID I'M'A GET YOU WITH SO H I WORKED AT MISSISSIPPI FOR A WHILE TIL I GOT FIRED THEN I WAS OFF FOR LIKE FOUR MONTHS WHICH DEPRESSED,24.994,1
../data_processed/wav/DCB_se3_ag3_f_01_1_part_191.wav,../data_processed/txt/DCB_se3_ag3_f_01_1_part_191.txt,it's just one of those cultural things to DC that you just grow up with that you don't even think about.,IT'S JUST ONE OF THOSE CULTURAL THINGS TO DC THAT YOU JUST GROW UP WITH THAT YOU DON'T EVEN THINK ABOUT,5.162000000000001,1
../data_processed_voc/wav/voc_24_part_100.wav,../data_processed_voc/txt/voc_24_part_100.txt,[tongue click] yeah I I don't know I in a lot of ways I feel like I've been reflecting a lot on my life especially since my dad passed away and uh like me going back to school happened after he passed away,YEAH I I DON'T KNOW I IN A LOT OF WAYS I FEEL LIKE I'VE BEEN REFLECTING A LOT ON MY LIFE ESPECIALLY SINCE MY DAD PASSED AWAY AND UH LIKE ME GOING BACK TO SCHOOL HAPPENED AFTER HE PASSED AWAY,15.54,0
../data_processed_voc/wav/voc_32_part_196.wav,../data_processed_voc/txt/voc_32_part_196.txt,"Yeah Yeah yeah We're renting too, but yeah Just a couple, not many",YEAH YEAH YEAH WE'RE RENTING TOO BUT YEAH JUST A COUPLE NOT MANY,5.54,0
../data_processed/wav/ATL_se0_ag1_m_03_1_part_50.wav,../data_processed/txt/ATL_se0_ag1_m_03_1_part_50.txt,"[Yeah.] [He] missed so many shots, but when they needed it,",YEAH HE MISSED SO MANY SHOTS BUT WHEN THEY NEEDED IT,5.908,1
../data_processed_voc/wav/voc_23_part_30.wav,../data_processed_voc/txt/voc_23_part_30.txt,so we -- we went the year before cuz he figured everyone would be gearing up for it but it wouldn't be all the crowd and then Holiday Inn had this promotion that said kids eat free so if two parents bought a room and so he had six kids so we'd show up and say hey is this really true? And they'd say sure and then he'd troop all six kids into the diner so um we went every- +everywhere we went to -- I think I,SO WE WE WENT THE YEAR BEFORE CAUSE HE FIGURED EVERYONE WOULD BE GEARING UP FOR IT BUT IT WOULDN'T BE ALL THE CROWD AND THEN HOLIDAY INN HAD THIS PROMOTION THAT SAID KIDS EAT FREE SO IF TWO PARENTS BOUGHT A ROOM AND SO HE HAD SIX KIDS SO WE'D SHOW UP AND SAY HEY IS THIS REALLY TRUE AND THEY'D SAY SURE AND THEN HE'D TROOP ALL SIX KIDS INTO THE DINER SO UM WE WENT EVERY EVERYWHERE WE WENT TO I THINK I,22.531999999999996,0
../data_processed_voc/wav/voc_10_part_311.wav,../data_processed_voc/txt/voc_10_part_311.txt,... and so he decided he wanted to go to Pond ... how Pond is a little country school uh between McFarland and DeLano off the road ... and uh ... he took that school mother and daddy,AND SO HE DECIDED HE WANTED TO GO TO POND HOW POND IS A LITTLE COUNTRY SCHOOL UH BETWEEN MCFARLAND AND DELANO OFF THE ROAD AND UH HE TOOK THAT SCHOOL MOTHER AND DADDY,20.758000000000003,0
../data_processed_voc/wav/voc_7_part_49.wav,../data_processed_voc/txt/voc_7_part_49.txt,She wouldn't talk to me I wouldn't talk to her. It was just total polar opposites.,SHE WOULDN'T TALK TO ME I WOULDN'T TALK TO HER IT WAS JUST TOTAL POLAR OPPOSITES,5.492000000000001,0
../data_processed_voc/wav/voc_13_part_12.wav,../data_processed_voc/txt/voc_13_part_12.txt,[click] Bunceton which still has wooden sidewalks  throughout their town  yeah so my aunts actually went back about four years ago um and they said not much has changed at all so it would be interesting to see I'd love to see it um you know her their old house is still there,BUNCETON WHICH STILL HAS WOODEN SIDEWALKS THROUGHOUT THEIR TOWN YEAH SO MY AUNTS ACTUALLY WENT BACK ABOUT FOUR YEARS AGO UM AND THEY SAID NOT MUCH HAS CHANGED AT ALL SO IT WOULD BE INTERESTING TO SEE I'D LOVE TO SEE IT UM YOU KNOW HER THEIR OLD HOUSE IS STILL THERE,22.138,0
../data_processed/wav/ATL_se0_ag2_m_01_1_part_16.wav,../data_processed/txt/ATL_se0_ag2_m_01_1_part_16.txt," as a suit to play around in this system. When the true you come out, it's like that first person on Call of Duty or something. You don't see your arms and your legs and all of that. Like I think we was touching on this before, you don't see all of that. You only see a point of awareness. And when you so-called wake up, you literally sleeve your body on, and zip up a zipper and come out here and start playing.",AS A SUIT TO PLAY AROUND IN THIS SYSTEM WHEN THE TRUE YOU COME OUT IT'S LIKE THAT FIRST PERSON ON CALL OF DUTY OR SOMETHING YOU DON'T SEE YOUR ARMS AND YOUR LEGS AND ALL OF THAT LIKE I THINK WE WAS TOUCHING ON THIS BEFORE YOU DON'T SEE ALL OF THAT YOU ONLY SEE A POINT OF AWARENESS AND WHEN YOU SO CALLED WAKE UP YOU LITERALLY SLEEVE YOUR BODY ON AND ZIP UP A ZIPPER AND COME OUT HERE AND START PLAYING,24.536,1
../data_processed/wav/ATL_se0_ag1_m_05_1_part_49.wav,../data_processed/txt/ATL_se0_ag1_m_05_1_part_49.txt,"[Um], so we feel that because it's like a- it loo- it seems like it's a melting pot which it is a melting pot of so many places down here in Atlanta.",UM SO WE FEEL THAT BECAUSE IT'S LIKE A IT LOO IT SEEMS LIKE IT'S A MELTING POT WHICH IT IS A MELTING POT OF SO MANY PLACES DOWN HERE IN ATLANTA,9.986,1
../data_processed/wav/DCB_se1_ag3_m_01_1_part_70.wav,../data_processed/txt/DCB_se1_ag3_m_01_1_part_70.txt,"you know what I mean? Just to be satisfied with Oh we made a thousand dollars, or we made- No! You've made- you a billionaire. You had bigger goals. You had- You was shooting for the top. And know you get to own the team and you keep settling for- I don't know. Let me stop.",YOU KNOW WHAT I MEAN JUST TO BE SATISFIED WITH OH WE MADE A THOUSAND DOLLARS OR WE MADE NO YOU'VE MADE YOU A BILLIONAIRE YOU HAD BIGGER GOALS YOU HAD YOU WAS SHOOTING FOR THE TOP AND KNOW YOU GET TO OWN THE TEAM AND YOU KEEP SETTLING FOR I DON'T KNOW LET ME STOP,14.678,1
../data_processed_voc/wav/voc_23_part_13.wav,../data_processed_voc/txt/voc_23_part_13.txt,My mom was a nurse and my dad was in insurance and then he started uh working in something called employee benefits Got hired by a company called Vision Service Plan -- it was actually called C V S back then California Vision Service and he became president of that and was based in San Francisco but the office was in Sacramento,MY MOM WAS A NURSE AND MY DAD WAS IN INSURANCE AND THEN HE STARTED UH WORKING IN SOMETHING CALLED EMPLOYEE BENEFITS GOT HIRED BY A COMPANY CALLED VISION SERVICE PLAN IT WAS ACTUALLY CALLED C V S BACK THEN CALIFORNIA VISION SERVICE AND HE BECAME PRESIDENT OF THAT AND WAS BASED IN SAN FRANCISCO BUT THE OFFICE WAS IN SACRAMENTO,22.764,0
../data_processed_voc/wav/voc_32_part_250.wav,../data_processed_voc/txt/voc_32_part_250.txt,"and um and it was cause she on Medi-Cal, Medi-Cal used to be O K insurance for the people who were here before there was the Affordable Care Act and since then Medi-Cal has turned into junk insurance and I see that on my end because I'm an insurance specialist for dentalc and so I -- we don't even in our office accept any of the Medi-Cal insurances that are offered",AND UM AND IT WAS CAUSE SHE ON MEDI CAL MEDI CAL USED TO BE OH K INSURANCE FOR THE PEOPLE WHO WERE HERE BEFORE THERE WAS THE AFFORDABLE CARE ACT AND SINCE THEN MEDI CAL HAS TURNED INTO JUNK INSURANCE AND I SEE THAT ON MY END BECAUSE I'M AN INSURANCE SPECIALIST FOR DENTALC AND SO I WE DON'T EVEN IN OUR OFFICE ACCEPT ANY OF THE MEDI CAL INSURANCES THAT ARE OFFERED,20.44,0
../data_processed_voc/wav/voc_0_part_293.wav,../data_processed_voc/txt/voc_0_part_293.txt,Uh I'm not a I'm a drug store cowboy I'm not really a a cowboy. I am a drug store cowboy because uh yeah I know how to brand I know how to cut and I know how to do horns I know how to raise cows. I know how to raise horses but I'm still not a,UH I'M NOT A I'M A DRUG STORE COWBOY I'M NOT REALLY A A COWBOY I AM A DRUG STORE COWBOY BECAUSE UH YEAH I KNOW HOW TO BRAND I KNOW HOW TO CUT AND I KNOW HOW TO DO HORNS I KNOW HOW TO RAISE COWS I KNOW HOW TO RAISE HORSES BUT I'M STILL NOT A,19.202,0
../data_processed_voc/wav/voc_10_part_16.wav,../data_processed_voc/txt/voc_10_part_16.txt,to the eighth grade it it uh it fluctu- I mean it functions and then from high school they come into Bakersfield uhuh [yes],TO THE EIGHTH GRADE IT IT UH IT FLUCTU I MEAN IT FUNCTIONS AND THEN FROM HIGH SCHOOL THEY COME INTO BAKERSFIELD UHUH,9.036,0
../data_processed_voc/wav/voc_34_part_29.wav,../data_processed_voc/txt/voc_34_part_29.txt,"{BR} Trader Joe's, {BR} we go out to dinner, we go to the movies. {BR} we go to concerts, we {BR} we do you know, things there, but we do them here too. {BR} But {BR} we",TRADER JOE'S WE GO OUT TO DINNER WE GO TO THE MOVIES WE GO TO CONCERTS WE WE DO YOU KNOW THINGS THERE BUT WE DO THEM HERE TOO BUT WE,13.215,0
../data_processed_voc/wav/voc_27_part_160.wav,../data_processed_voc/txt/voc_27_part_160.txt,I mean I don't know what would've made me this way I just always been more open um to new ideas new um I was never um like a uh flower child or a hippie or nothing li- I mean you know I've just been me,I MEAN I DON'T KNOW WHAT WOULD'VE MADE ME THIS WAY I JUST ALWAYS BEEN MORE OPEN UM TO NEW IDEAS NEW UM I WAS NEVER UM LIKE A UH FLOWER CHILD OR A HIPPIE OR NOTHING LI I MEAN YOU KNOW I'VE JUST BEEN ME,21.374000000000002,0
../data_processed_voc/wav/voc_1_part_160.wav,../data_processed_voc/txt/voc_1_part_160.txt,there are churches you can get involved in that are a little more let's say liberal ... who they are not going to teach that you should leave the music scene ... but the church I got involved with did believe that and so I believed it,THERE ARE CHURCHES YOU CAN GET INVOLVED IN THAT ARE A LITTLE MORE LET'S SAY LIBERAL WHO THEY ARE NOT GOING TO TEACH THAT YOU SHOULD LEAVE THE MUSIC SCENE BUT THE CHURCH I GOT INVOLVED WITH DID BELIEVE THAT AND SO I BELIEVED IT,17.285999999999998,0
../data_processed_voc/wav/voc_28_part_257.wav,../data_processed_voc/txt/voc_28_part_257.txt,pr- dandy bridges with big gothic towers on the ends and um I probably they- they built s- built some of them suspension bridges like that they were a one- one way bridge you know [inaudible] but uh n- see this one's at uh,PR DANDY BRIDGES WITH BIG GOTHIC TOWERS ON THE ENDS AND UM I PROBABLY THEY THEY BUILT S BUILT SOME OF THEM SUSPENSION BRIDGES LIKE THAT THEY WERE A ONE ONE WAY BRIDGE YOU KNOW BUT UH N SEE THIS ONE'S AT UH,22.153000000000002,0
../data_processed_voc/wav/voc_34_part_240.wav,../data_processed_voc/txt/voc_34_part_240.txt,"And uh {BR} uh {BR} Li- +Like -- Uh My granddaughter, which {BR} she's -- got a B A in um teaching, from (( )) {BR} State, and {BR} I told her, I said you got to learn",AND UH UH LI LIKE UH MY GRANDDAUGHTER WHICH SHE'S GOT A B A IN UM TEACHING FROM STATE AND I TOLD HER I SAID YOU GOT TO LEARN,15.977,0
../data_processed/wav/PRV_se0_ag2_m_02_2_part_13.wav,../data_processed/txt/PRV_se0_ag2_m_02_2_part_13.txt,"others and um, uh, on committees across town. Matter of fact, we got volunteer firemens over here that are volunteer firemen in Tarboro.",OTHERS AND UM UH ON COMMITTEES ACROSS TOWN MATTER OF FACT WE GOT VOLUNTEER FIREMENS OVER HERE THAT ARE VOLUNTEER FIREMEN IN TARBORO,8.782,1
../data_processed/wav/DCB_se3_ag4_f_01_1_part_101.wav,../data_processed/txt/DCB_se3_ag4_f_01_1_part_101.txt,"<ts> dark brown skinned girl. I was a light skinned girl. Everybody used to call- You know, used to say, we were just like salt and pepper /all the ti-/. We were- We were clo- We- We were inseparable. We used to do everything together. Um, and- including, you know, hanging out or sneaking out from lunch when we weren't supposed to. Um, in about tenth grade,",DARK BROWN SKINNED GIRL I WAS A LIGHT SKINNED GIRL EVERYBODY USED TO CALL YOU KNOW USED TO SAY WE WERE JUST LIKE SALT AND PEPPER ALL THE TI WE WERE WE WERE CLO WE WE WERE INSEPARABLE WE USED TO DO EVERYTHING TOGETHER UM AND INCLUDING YOU KNOW HANGING OUT OR SNEAKING OUT FROM LUNCH WHEN WE WEREN'T SUPPOSED TO UM IN ABOUT TENTH GRADE,20.103,1
../data_processed/wav/DCB_se2_ag3_m_03_2_part_7.wav,../data_processed/txt/DCB_se2_ag3_m_03_2_part_7.txt,"And just try to make something of yourself, you know what I'm saying. Grow up to be an entrepreneur. You know. Don't let nobody put you in the situation where you have to wait for your blessings you know what I'm saying from that- that place, you know what I'm saying. Cause they'll keep you under and try to work you until you die. You know what I'm saying, work you to the bone.",AND JUST TRY TO MAKE SOMETHING OF YOURSELF YOU KNOW WHAT I'M SAYING GROW UP TO BE AN ENTREPRENEUR YOU KNOW DON'T LET NOBODY PUT YOU IN THE SITUATION WHERE YOU HAVE TO WAIT FOR YOUR BLESSINGS YOU KNOW WHAT I'M SAYING FROM THAT THAT PLACE YOU KNOW WHAT I'M SAYING CAUSE THEY'LL KEEP YOU UNDER AND TRY TO WORK YOU UNTIL YOU DIE YOU KNOW WHAT I'M SAYING WORK YOU TO THE BONE,20.244,1
../data_processed_voc/wav/voc_5_part_190.wav,../data_processed_voc/txt/voc_5_part_190.txt,not that I can think of um I probably talked more about Weaverville than I have in huhuh a long time,NOT THAT I CAN THINK OF UM I PROBABLY TALKED MORE ABOUT WEAVERVILLE THAN I HAVE IN HUHUH A LONG TIME,7.791,0
../data_processed/wav/ATL_se0_ag1_m_03_1_part_56.wav,../data_processed/txt/ATL_se0_ag1_m_03_1_part_56.txt,"LeBron signed free agency meaning, okay this is- I'm going to go here. [You ca- I'm gonna go here.]",LEBRON SIGNED FREE AGENCY MEANING OKAY THIS IS I'M GOING TO GO HERE YOU CA I'M GONNA GO HERE,5.938,1
../data_processed/wav/DCB_se3_ag4_f_02_1_part_82.wav,../data_processed/txt/DCB_se3_ag4_f_02_1_part_82.txt,"And I kn- And my best friend was Jewish, and she got invited. But she was different kind of Jewish because she lived on Capitol Hill, both her parents were lawyers, but they were civil rights lawyers. So, you know, they were more progressive",AND I KN AND MY BEST FRIEND WAS JEWISH AND SHE GOT INVITED BUT SHE WAS DIFFERENT KIND OF JEWISH BECAUSE SHE LIVED ON CAPITOL HILL BOTH HER PARENTS WERE LAWYERS BUT THEY WERE CIVIL RIGHTS LAWYERS SO YOU KNOW THEY WERE MORE PROGRESSIVE,19.086,1
../data_processed_voc/wav/voc_26_part_186.wav,../data_processed_voc/txt/voc_26_part_186.txt,oh but he's gonna create a job no he's not gonna create a job he might buy a yacht and create a job at the yacht factory,OH BUT HE'S GONNA CREATE A JOB NO HE'S NOT GONNA CREATE A JOB HE MIGHT BUY A YACHT AND CREATE A JOB AT THE YACHT FACTORY,5.9239999999999995,0
../data_processed_voc/wav/voc_28_part_293.wav,../data_processed_voc/txt/voc_28_part_293.txt,no they're most of them were were hippies you know they were during the hippie era course we got a lot of lot of friends that were that were hippies when you know when we were you know when we were working you know and,NO THEY'RE MOST OF THEM WERE WERE HIPPIES YOU KNOW THEY WERE DURING THE HIPPIE ERA COURSE WE GOT A LOT OF LOT OF FRIENDS THAT WERE THAT WERE HIPPIES WHEN YOU KNOW WHEN WE WERE YOU KNOW WHEN WE WERE WORKING YOU KNOW AND,20.805999999999997,0
../data_processed/wav/ROC_se0_ag1_f_02_1_part_128.wav,../data_processed/txt/ROC_se0_ag1_f_02_1_part_128.txt,"Uh, really just like meeting up with people I guess. There's nothing, uh, in particular I mean, g- I guess going to Wegmans if I have to pick something. Um, but really just kind of- of meeting up with people. I mean, sometimes I go to campus, too. Like I went to campus yesterday, but it's usually, connected to,",UH REALLY JUST LIKE MEETING UP WITH PEOPLE I GUESS THERE'S NOTHING UH IN PARTICULAR I MEAN G I GUESS GOING TO WEGMANS IF I HAVE TO PICK SOMETHING UM BUT REALLY JUST KIND OF OF MEETING UP WITH PEOPLE I MEAN SOMETIMES I GO TO CAMPUS TOO LIKE I WENT TO CAMPUS YESTERDAY BUT IT'S USUALLY CONNECTED TO,20.536,1
../data_processed_voc/wav/voc_24_part_78.wav,../data_processed_voc/txt/voc_24_part_78.txt,Um when he started teaching up until I don't know roughly seven years before he retired all the high schools in this area were one district and when Central Valley became the city of Shasta Lake it became incorporated they thought it was ridiculous to have their high school part of of Redding,UM WHEN HE STARTED TEACHING UP UNTIL I DON'T KNOW ROUGHLY SEVEN YEARS BEFORE HE RETIRED ALL THE HIGH SCHOOLS IN THIS AREA WERE ONE DISTRICT AND WHEN CENTRAL VALLEY BECAME THE CITY OF SHASTA LAKE IT BECAME INCORPORATED THEY THOUGHT IT WAS RIDICULOUS TO HAVE THEIR HIGH SCHOOL PART OF OF REDDING,20.284000000000002,0
../data_processed/wav/DCB_se2_ag4_f_04_1_part_25.wav,../data_processed/txt/DCB_se2_ag4_f_04_1_part_25.txt,"uh, sent us to dancer school, and I was a ballet dancer. And once I started studying a little more and going to different genres and doing uh, modern [dance and things like that], [she was also dancing at the time, so] that started our bond I think.",UH SENT US TO DANCER SCHOOL AND I WAS A BALLET DANCER AND ONCE I STARTED STUDYING A LITTLE MORE AND GOING TO DIFFERENT GENRES AND DOING UH MODERN DANCE AND THINGS LIKE THAT SHE WAS ALSO DANCING AT THE TIME SO THAT STARTED OUR BOND I THINK,17.167,1
../data_processed/wav/DCB_se3_ag3_f_01_1_part_40.wav,../data_processed/txt/DCB_se3_ag3_f_01_1_part_40.txt,"church was black. So I always had friends, some of 'em I still keep in touch with from way back then that were outside of school and then I'd come to school but educationally I'd grown up around these white kids, so. The English was proper, I'm not saying that",CHURCH WAS BLACK SO I ALWAYS HAD FRIENDS SOME OF 'EM I STILL KEEP IN TOUCH WITH FROM WAY BACK THEN THAT WERE OUTSIDE OF SCHOOL AND THEN I'D COME TO SCHOOL BUT EDUCATIONALLY I'D GROWN UP AROUND THESE WHITE KIDS SO THE ENGLISH WAS PROPER I'M NOT SAYING THAT,21.77,1
../data_processed/wav/DCB_se1_ag3_m_01_1_part_79.wav,../data_processed/txt/DCB_se1_ag3_m_01_1_part_79.txt,"talk about whatever's- going on. You know, talk about the past. Talk about what's going on in people lives, and talk about- you know, just sit there and have a good time. And jone on each other. <laugh>. We get to joning, that's inevitable. We can start joning as soon as we get there, but",TALK ABOUT WHATEVER'S GOING ON YOU KNOW TALK ABOUT THE PAST TALK ABOUT WHAT'S GOING ON IN PEOPLE LIVES AND TALK ABOUT YOU KNOW JUST SIT THERE AND HAVE A GOOD TIME AND JONE ON EACH OTHER WE GET TO JONING THAT'S INEVITABLE WE CAN START JONING AS SOON AS WE GET THERE BUT,20.576,1
../data_processed/wav/ATL_se0_ag1_m_01_1_part_53.wav,../data_processed/txt/ATL_se0_ag1_m_01_1_part_53.txt,"other than your art- art work and your entrepreneurship, occupation-wise, where have you worked at? Shit, weak ass jobs that was paying good money. [<laugh>] [<laugh>] Okay. Yeah, but shit, goddamn, my first- my first first job, bruh.",OTHER THAN YOUR ART ART WORK AND YOUR ENTREPRENEURSHIP OCCUPATION WISE WHERE HAVE YOU WORKED AT SHIT WEAK ASS JOBS THAT WAS PAYING GOOD MONEY OKAY YEAH BUT SHIT GODDAMN MY FIRST MY FIRST FIRST JOB BRUH,20.101,1
../data_processed/wav/ROC_se0_ag2_f_03_1_part_140.wav,../data_processed/txt/ROC_se0_ag2_f_03_1_part_140.txt,"Um, <clears throat> so what else. We- we've had these discussions again because I've b- been in New York and been in, uh, Boston and- and they say different things than we do. Um, <ts> What do they call their subs [in Boston?]",UM SO WHAT ELSE WE WE'VE HAD THESE DISCUSSIONS AGAIN BECAUSE I'VE B BEEN IN NEW YORK AND BEEN IN UH BOSTON AND AND THEY SAY DIFFERENT THINGS THAN WE DO UM WHAT DO THEY CALL THEIR SUBS IN BOSTON,16.555999999999994,1
../data_processed/wav/PRV_se0_ag3_f_02_1_part_63.wav,../data_processed/txt/PRV_se0_ag3_f_02_1_part_63.txt,"[<laugh>] <sigh> They had to build the, um, brakes and accelerator up for me because my legs were so short.",THEY HAD TO BUILD THE UM BRAKES AND ACCELERATOR UP FOR ME BECAUSE MY LEGS WERE SO SHORT,7.182,1
../data_processed_voc/wav/voc_13_part_72.wav,../data_processed_voc/txt/voc_13_part_72.txt,very Christian community um  that's also a big deal here um anyon- not just anyone who is possibly atheist or agnostic but anyone who's not Christian  is you know that's that's a big one that's a big one here,VERY CHRISTIAN COMMUNITY UM THAT'S ALSO A BIG DEAL HERE UM ANYON NOT JUST ANYONE WHO IS POSSIBLY ATHEIST OR AGNOSTIC BUT ANYONE WHO'S NOT CHRISTIAN IS YOU KNOW THAT'S THAT'S A BIG ONE THAT'S A BIG ONE HERE,20.271,0
../data_processed/wav/DCB_se2_ag4_f_03_2_part_45.wav,../data_processed/txt/DCB_se2_ag4_f_03_2_part_45.txt,"And we weren't there that long, so I- You know, I don't really have much feeling about Southwest uh, for that. And South, um- Northeast. Uh, when- Linc- We lived in Lincoln Park, up, right by there- <clears throat> Excuse me. I loved that part of town. We used to walk from there down to H Street,",AND WE WEREN'T THERE THAT LONG SO I YOU KNOW I DON'T REALLY HAVE MUCH FEELING ABOUT SOUTHWEST UH FOR THAT AND SOUTH UM NORTHEAST UH WHEN LINC WE LIVED IN LINCOLN PARK UP RIGHT BY THERE EXCUSE ME I LOVED THAT PART OF TOWN WE USED TO WALK FROM THERE DOWN TO H STREET,19.433,1
