../data_processed_voc/wav/voc_16_part_4.wav,../data_processed_voc/txt/voc_16_part_4.txt,ALL OF THAT I YES MHM SO THAT'S WHAT I HAD TO HAD TO DO WHEN I CAME HOME FROM SCHOOL,0,all of that. I yes. Mhm. So that's what I had to had to do when I came home from school.,5.695
../data_processed_voc/wav/voc_32_part_99.wav,../data_processed_voc/txt/voc_32_part_99.txt,RIGHT YOU NE NEVER YOU NEVER EXPERIENCE BEING DEAF SO IT'S NOT SOMETHING YOU YOU WOULD THINK ABOUT NORMALLY SO I MEAN WE SPEAK AND TAKE FOR GRANTED SPEAKING AND,0,Right. You ne- +never you never experience being deaf so it's not something you you would think about normally. So I mean we speak and take for granted speaking and,8.41
../data_processed_voc/wav/voc_26_part_138.wav,../data_processed_voc/txt/voc_26_part_138.txt,UM THEY TRY TO COME IN TO SAY FIRST THING IF I TOLD YOU I WAS IN POLITICS A LOT IF YOU HAVE A A A A PLANNING ISSUE AND UH AND THEY COME IN AND THEY THE FIRST WORDS OUT OF THEIR MOUTH ARE WHEN THEY GO TO TALK TO THE BOARD OF SUPERVISORS CITY COUNCIL,0,um * they try to come in to say first thing if I told you I was in politics a lot if you have a a a a planning issue  and uh and they come in and they the first words out of their mouth are when they go to talk to the board of supervisors city council,20.479
../data_processed_voc/wav/voc_33_part_8.wav,../data_processed_voc/txt/voc_33_part_8.txt,MY DAD WAS BORN IN PHOENIX BUT I THINK HE CAME HERE MAYBE AS FIVE YEAR OLD AND I'M NOT SO MY GRANDFATHER WAS BORN IN ARIZONA I THINK I'M NOT SURE WHERE MY GRANDMOTHER WAS BORN,0,my dad was born in Phoenix but I think he came here maybe as five year old and I'm not -- so my grandfather was born in Arizona I think. I'm not sure where my grandmother was born.,12.357999999999999
../data_processed_voc/wav/voc_8_part_238.wav,../data_processed_voc/txt/voc_8_part_238.txt,WHO'S REAL WHO'S REALLY DRIVING THE AGENDA FOR THIS CITY RIGHT NOW IS IT BEING DRIVEN BY THE PEOPLE WHO ACTUALLY LIVE IN THIS CITY OR IS IT BEING MORE DRIVEN BY PEOPLE WHO DON'T HAVE A VOICE IN THIS CITY AND REALLY WANT TO INFLUENCE THIS CITY FOR THEIR OWN SELF,0,who's real -- who's really driving the agenda for this city right now? Is it being driven by the people who actually live in this city? Or is it being more driven by people who don't have a voice in this city and really want to influence this city for their own self,19.545
../data_processed_voc/wav/voc_34_part_151.wav,../data_processed_voc/txt/voc_34_part_151.txt,THEIR CHILDREN INHERIT THEM LIKE TWENTY CARS OUT IN FRONT AND IT'S A VERY LOVELY THERE'S SOME LOVELY HOMES HERE BUT YOU KNOW IT JUST,0,"{BR} their children, inherit them {BR} (( )) like twenty cars out in front. {BR} And it's a very lovely -- There's some lovely homes here, but {BR} you know, it just",8.753
../data_processed_voc/wav/voc_17_part_76.wav,../data_processed_voc/txt/voc_17_part_76.txt,THINK NORTHERN CALIFORNIA HAS A TENDENCY TO KIND OF DRAW OUT A LOT OF OUR WORDS AND WE DON'T SPEAK YOU KNOW IN SHORT CHOPPY SUCCESSION SO YOU KNOW YOU KIND OF SEE THAT IN SOME OTHER PARTS OF THE COUNTRY WHERE PEOPLE SPEAK YOU KNOW RAPIDLY AND VERY YOU KNOW QUICK SUCCINCT YOU KNOW TYPE STATEMENTS UM VERSUS YOU KNOW Y A LOT OF THINGS ESPECIALLY FOR EMPHASIS AND WHATNOT YOU KNOW PEOPLE WILL KIND OF DRAW OUT HERE I SEE SO,0,"think northern California has a tendency to kind of draw out a lot of our words, and we don't speak you know, in short choppy succession. So, you know, you kind of see that in some other parts of the country where people speak you know, rapidly and very you know, quick succinct, you know type statements? Um, versus you know, y- a lot of things especially for emphasis and whatnot, you know people will kind of draw out here, I see, so.",27.197
../data_processed_voc/wav/voc_18_part_100.wav,../data_processed_voc/txt/voc_18_part_100.txt,UH ALBUMS I HAVE UH HER OBITUARY THAT I CUT OUT AND I THOUGHT OH MAN SHE PASSED AWAY AND SO ONE DAY IT WAS MY SISTER'S BIRTHDAY AND I WENT OUT TO THE CEMETERY TO PUT FLOWERS AND THEY HAD LAID MRS ROBINSON TO REST RIGHT NEXT TO MY SISTER RIGHT NEXT TO HER SHE NEVER EVEN KNEW MY SISTER AND I MEAN HERE ALL THESE YEARS LATER,0,"uh albums I have uh her obituary that I cut out and I thought ""oh man she passed away"" and so one day it was my sister's birthday and I went out to the cemetery to put flowers and they had laid Mrs. Robinson to rest right next to my sister right next to her she never even knew my sister and I mean here all these years later",23.756
../data_processed_voc/wav/voc_27_part_98.wav,../data_processed_voc/txt/voc_27_part_98.txt,NO DOESN'T MEAN NOTHING TO ME UNTIL HER HUSBAND CAME HOME ONE NIGHT UNEXPECTEDLY WE'RE LIKE WHAT YOU'RE KIDDING AND IT WAS LIKE YOU NEVER SAID ANYTHING WELL WHAT'S GOING ON AND THEY ENDED UP DIVORCED AND THE REST OF US ARE LOOKING AT EACH OTHER GOING,0,"no doesn't mean nothing to me until her husband came home one night unexpectedly we're like ""what you're kidding"" and it was like ""you never said anything well what's going on "" and they ended up divorced and the rest of us are looking at each other going",20.389
../data_processed_voc/wav/voc_0_part_107.wav,../data_processed_voc/txt/voc_0_part_107.txt,H THEY'D COME ALL THE WAY FROM CENTRAL TO COME TO SCHOOL IN IN REDDING,0,H- They'd come all the way from Central [inaudible] to come to school in in Redding,5.997000000000001
../data_processed_voc/wav/voc_10_part_21.wav,../data_processed_voc/txt/voc_10_part_21.txt,WHICH OUR HOUSE WAS MADE ADOBE BRICKS SO HE THOUGHT WELL THAT WOULD BE SMART THEN IT WOULD BE COOL FOR THE KIDS UM BUT UH ANYWAY THEY BUILT THIS SCHOOL CAUSE I CAN REMEMBER GOING OUT AND WE'D HAVE A PICNIC AND UH UH THEY WOULD BUILD MOTHER AND DADDY WOULD HELP THE SCHOOL,0,which our house was made adobe bricks so he thought well that would be smart then it would be cool for the kids um ... but uh anyway they built this school cuz I can remember going out and we'd have a picnic and uh uh they would build mother and daddy would help the school,21.362
../data_processed_voc/wav/voc_2_part_39.wav,../data_processed_voc/txt/voc_2_part_39.txt,GRANDPARENTS MAKING YOU KNOW KINDA RACIST REMARKS SOMETIMES AND SHE WOULD KINDA LAUGH ABOUT IT MY DAD UM WHAT YOU KNOW WOULD HE ALWAYS HE LOVES UM CAJUN FOOD AND I ALWAYS THOUGHT IT WAS WEIRD WHENEVER HE WOULD MAKE IT CAUSE I WAS LIKE I DONT' KNOW ANYONE ELSE WHO EATS THIS STUFF LIKE YOU KNOW CRAWFISH LIKE IT'S JUST,0,grandparents making you know kinda racist remarks sometimes and she would kinda laugh about it. My dad um what -- you know would he always -- he loves um cajun food and I always thought it was weird whenever he would make it cuz I was like I dont' know anyone else who eats this stuff -- like you know crawfish {LG} like it's just,21.551
../data_processed_voc/wav/voc_37_part_202.wav,../data_processed_voc/txt/voc_37_part_202.txt,THAT'S THAT'S ONE OF THE THINGS WHERE I'M LIKE YOU ARE DEFINITELY FROM SOUTHERN CALIFORNIA UH,0,{LG} That's that's one of the things where I'm like you are definitely from southern california {LG} Uh,5.79
../data_processed_voc/wav/voc_25_part_26.wav,../data_processed_voc/txt/voc_25_part_26.txt,WELL OF COURSE IT DOESN'T HAVE TO SAID THAT GROWTH CAN BE CAN BE HELPFUL AND HARMFUL IN BOTH WAYS I THINK THAT WE HAVE BECOME A LESS PERSONALIZED CITY UM I USED TO BE ABLE TO GO DOWNTOWN AS A YOUNG PERSON AND I'D ALWAYS RUN INTO PEOPLE I KNEW YOU'D WALK DOWN K STREET AND,0,Well of course  it doesn't have to said that growth can be -- can be helpful and harmful in both ways. I think that we have become a less personalized city. Um I used to be able to go downtown as a young person and I'd always run into people I knew. You'd walk down K street and,25.538
../data_processed_voc/wav/voc_1_part_125.wav,../data_processed_voc/txt/voc_1_part_125.txt,EVERY MONTH THE SINCE FEBRUARY THE ONLY TIME THAT THERE'S NOT GONNA BE A LIVE PERFORMANCE IS THIS COMING OCTOBER I'M JUST GONNA HAVE A DANCE NIGHT THIS OCTOBER AND WE'RE JUST GONNA KEEP ON GOING FROM THERE LIVE PERFORMANCES I HAVE LIVE PERFORMANCES LINED UP FROM NOW REALLY IF THE PEOPLE I'M TALKING TO RIGHT NOW IF ALL THAT GETS FIRMED UP,0,... every month ... the since February the only time that there's not gonna be a live performance is this coming October I'm just gonna have a dance night this October and we're just gonna keep on going from there live performances I have live performances lined up from now ... really if the people I'm talking to right now if all that gets firmed up,20.749000000000002
../data_processed_voc/wav/voc_4_part_32.wav,../data_processed_voc/txt/voc_4_part_32.txt,STATE BUT THEY WERE KIND OF YOU KNOW BERKELEY SAN JOSE STATE EVERYBODY THERE WAS YOU KNOW TAKING UP THE CAUSE AND YOU KNOW ANTI WAR AND AND THE WHOLE CIVIL RIGHTS THING AND THIS AND THAT AND BLACK PANTHERS AND SO AGAIN IT WAS SO FAR BACK BUT I REMEMBER BEING PART OF THAT AND I'LL ALWAYS BE GLAD THAT I WAS CAUSE IT WAS A LOT OF CHANGES GOING ON,0,State but they were kind of you know Berkeley San Jose State everybody there was you know taking up the cause and you know anti war and -- and the whole civil rights thing and this and that and black panthers and so again it was so far back but I remember being part of that and I'll always be glad that I was cuz it was a lot of changes going on,24.525
../data_processed_voc/wav/voc_22_part_122.wav,../data_processed_voc/txt/voc_22_part_122.txt,LIKE YOU CAN'T GO INTO SAFEWAY AND BUY A BOTTLE OF UM TEQUILA FOR EXAMPLE YOU HAVE TO GO INTO A SPECIAL LIQUOR STORE AND WHICH THEY USED TO UP UNTIL A FEW YEARS AGO THEY USED TO BE ALL STATE CONTROLLED MANAGED LIQUOR STORES,0,like you can't go into Safeway and buy a bottle of um tequila for example you have to go into a special liquor store and which they used to up until a few years ago they used to be all state controlled managed liquor stores.,13.974
../data_processed_voc/wav/voc_2_part_11.wav,../data_processed_voc/txt/voc_2_part_11.txt,JOURNALISM MASS MEDIA AND SOCIETY AND A P STYLE WHICH IS BASICALLY JUST LIKE UM A ONE UNIT COURSE THAT IS UM A GRAMMATICAL CLASS YOU PRACTICE UM CORRECTING PAPERS AND SPELLING ERRORS AND YOU KNOW,0,journalism mass media and society and A P style which is basically just like um a one unit course that is um a grammatical class. You practice um correcting papers and spelling errors and you know,18.928
../data_processed_voc/wav/voc_35_part_98.wav,../data_processed_voc/txt/voc_35_part_98.txt,THAT IS ACTUALLY RUMBLING AROUND IN MY BRAIN THAT CAUSE I'VE SEEN 'EM ALL OVER CAMPUS THEY'RE THEY'RE PO THEY WERE IN THE UM LUNCH ROOM THE OTHER DAY DURING LUNCHTIME AND I CAME BACK TO THE JOURNALISM OFFICE AND SAID GUYS IS IT NORMAL FOR THERE TO BE POLICE IN THE LUNCHROOM TO MONITOR THE ACTIVITY AND AND THE NUMBER OF PEOPLE IN THERE AND THEY ALL TOLD ME NO BUT BY THE TIME I GOT BACK OVER THERE HE HAD STOPPED UM MONITORING,0,That is actually rumbling around in my brain that -- cuz I've seen 'em all over campus. They're -- they're po- +(()) they were in the um lunch room the other day during lunchtime and I came back to the journalism office and said guys is it normal for there to be police in the lunchroom to monitor the activity and -- and the number of people in there and they all told me no but by the time I got back over there he had stopped um monitoring,25.239
../data_processed_voc/wav/voc_16_part_29.wav,../data_processed_voc/txt/voc_16_part_29.txt,YEAH CORN WHAT THEY WERE TOLD BUT UH HE HE NO HE SAYS THEY HAD TO GO TO WORK SO THEY ALL WOR WENT TO WORK IN THE CANNERIES FOR A WHILE,0,"yeah ((corn)) what they were told, but uh he he no, he says they had to go to work, so they all wor- went to work in the canneries for a while.",8.998
../data_processed_voc/wav/voc_21_part_41.wav,../data_processed_voc/txt/voc_21_part_41.txt,I THINK IF I HAD MET SOMEONE THERE THAT I WANTED TO MARRY I WOULD HAVE BEEN FINE WITH THAT IN BUT IN HINDSIGHT LOOKING BACK AT HOW MY LIFE TURNED OUT I'M REALLY GLAD THAT I GOT TO COME BACK TO REDLANDS AND A LOTTA PEOPLE I DON'T KNOW HOW MANY PEOPLE YOU'RE INTERVIEWING BUT A LOT OF PEOPLE FROM REDLANDS THEY GREW UP HERE GO AWAY THEY CAN'T WAIT TO GO AWAY,0,"{LS} {BR} I think if I had met someone there that I wanted to marry I would have been fine with that {BR} in -- but in hindsight, looking back at how my life turned out {BR} I'm really glad that I got to come back to Redlands. And a lotta people {BR} I don't know how many people you're interviewing but a lot of people from Redlands they grew up here, go away they can't wait to go away",21.531
../data_processed_voc/wav/voc_0_part_38.wav,../data_processed_voc/txt/voc_0_part_38.txt,AND SHASTA COUNTY IT'S RUSH VALLEY SHASTA HIGH IS COURSE ALWAYS MY FAVORITE CAUSE THAT'S WHERE I WAS FROM BUT AS FAR AS MY DAUGHTER LIKED SHE JUST LOVED WEST VALLEY AND IT THE TEACHERS THERE WERE GOOD AND THEY'RE GREAT UH I HAVE A GRANDSON THAT GOES TO SYCAMORE RIGHT NOW AND THE THE TEACHERS THERE ARE JUST FANTASTIC THEY JUST,0,And Shasta County it's Rush Valley Shasta High is course always my favorite cuz that's where I was from but as far as my daughter liked she just loved West Valley. And it the teachers there were good and they're great. uh I have a grandson that goes to Sycamore right now. And the the teachers there are just fantastic. They just,23.925
../data_processed_voc/wav/voc_6_part_152.wav,../data_processed_voc/txt/voc_6_part_152.txt,WELL THAT'S THAT'S NORTHERN CALIFORNIA AND AND DOWN HERE IS CENTRAL CALIFORNIA,0,Well that's -- that's northern California and -- and down here is central California.,5.922000000000001
../data_processed_voc/wav/voc_27_part_86.wav,../data_processed_voc/txt/voc_27_part_86.txt,HE'S SUCH A SWEET MAN YOU KNOW AND HE STARTED THIS PROGRAM AND HE JUST WANTS TO MAKE THINGS BETTER AND OH WELL AND I JUST SAD FOR HIM WELL THAT'S IT QUESTIONS,0,he's such a sweet man you know and he started this program and he just wants to make things better and oh well and I just sad for him well that's it questions?,16.522000000000002
../data_processed_voc/wav/voc_37_part_193.wav,../data_processed_voc/txt/voc_37_part_193.txt,THERE'S GOT TO BE SOMETHING IN THE WATER IT'S LIKE PEOPLE ARE JUST LIKE REALLY RELAXED AND I MEAN ESPECIALLY THE PEOPLE WORKING THERE BECAUSE IT'S LIKE YOU'RE WORKING AT A WINERY AND YOU'RE YOU'RE AND THE CUSTOMER SERVICE SIDE OF WORKING AT A WINERY,0,There's got to be something in the water it's like people are just like really relaxed. And I mean especially the people working there because it's like you're working at a winery and you're you're and the customer service side of working at a winery.,10.7
../data_processed_voc/wav/voc_30_part_77.wav,../data_processed_voc/txt/voc_30_part_77.txt,UM BY OURSELVES AND BE BY OURSELVES OR TRY OUR BEST TO STAY IN THE MOST DECENT AREA AND STAY NEAR FAMILY SO SO YEAH YEAH,0,"um by ourselves and be by ourselves or try our best to stay in the most decent area and stay near family, so so yeah, yeah",11.886
../data_processed_voc/wav/voc_27_part_224.wav,../data_processed_voc/txt/voc_27_part_224.txt,VERY BACKWARD THAT'S JUST A LITTLE AND I MEAN AND STILL UH ALL THESE YEARS THE TOWN IS JUST BACKWARD THE FEW TIMES I'VE BEEN BACK THERE LATELY IT'S LIKE EF YEP NOT GOOD KAY,0,very backward that's just a little and I mean and still uh all these years the town is just backward the few times I've been back there lately it's like ef- yup not good -kay,17.024
../data_processed_voc/wav/voc_33_part_57.wav,../data_processed_voc/txt/voc_33_part_57.txt,I DON'T REMEMBER ANYWHERE EXCEPT AROUND THE MALL THAT THAT WAS THE THING,0,I don't remember anywhere except around the mall.  That -- that was the thing.,7.103
../data_processed_voc/wav/voc_1_part_33.wav,../data_processed_voc/txt/voc_1_part_33.txt,SOME BANDS HAVE SEEMED TO MERGE COUNTRY AND PUNK BELIEVE IT OR NOT IT IT'S HAPPENED AND IT SOUNDS GOOD THERE IS A BAND CALLED THE IRON OUTLAWS HERE IN TOWN WHO YOU COULD YOU COULD TELL THEIR STRONG PUNK INFLUENCE BUT THEIR THEIR A FUSION OF COUNTRY AND PUNK,0,... some bands have seemed to ... merge country and punk ... believe it or not it it's happened and it sounds good ... there is a band called The Iron Outlaws here in town who you could you could tell their strong punk influence but their their a fusion of country and punk,20.869
../data_processed_voc/wav/voc_15_part_122.wav,../data_processed_voc/txt/voc_15_part_122.txt,THE INDIAN POINTS YOU KNOW THEY ARROWHEAD POINTS FLAKED THEM OFF AND SO ON BUT THAT UH THAT IS SO OLD I I WAS OUT ON EAST ISLAND A NUMBER OF YEARS AGO IN IN THE PACIFIC IT'S BETWEEN TAHITI AND CHILE AND BELIEVE IT OR NOT THERE'S VOLCANIC GLASS THERE AND INDIAN POINTS R IT'S THE FLAKES,0,the Indian points you know they arrowhead points flaked them off and so on but that uh that is so old I I was out on East Island a number of years ago in in the Pacific it's between Tahiti and Chile and believe it or not there's volcanic glass there and Indian points r- it's the flakes,25.116999999999997
../data_processed_voc/wav/voc_12_part_157.wav,../data_processed_voc/txt/voc_12_part_157.txt,SO I THINK THAT YOU KNOW AND LIKE I SAY MY GRANDFATHER CAME FROM WEST VIRGINIA WHETHER IT CAME FROM THAT I DON'T KNOW WHERE AND UM MY DAD'S FAMILY THE WEST VIRGINIA AND AND HIS AND HER MOTHER CAME FROM UM,0,"{NS} So I think that, you know -- and like I say my grandfather came from West Virginia: whether it came from that {BR}; I don't know where. {BR} And um   My dad's family. The -- West Virginia. And -- and his -- and her mother came from um",22.234
../data_processed_voc/wav/voc_17_part_41.wav,../data_processed_voc/txt/voc_17_part_41.txt,UM THAT'S ABOUT NINE YEARS NOW I'D SAY EIGHT NINE YEARS UM JUST RIGHT OUT OF COLLEGE UH ENDED UP APPLYING FOR A JOB AND ACTUALLY THE THE POSITIONS UM THE GROUP OF POSITIONS THAT I WANTED TO GET INTO IS UM S S A WHICH IS A ANALYST GROUP AND THE TIME IT WAS CLOSED CAUSE THEY WERE REDOING THE EXAM AND STUFF,0,"Um, that's about nine years now, I'd say? Eight nine years? Um, just right out of college. Uh, ended up applying for a job, and actually the the positions um, the group of positions that I wanted to get into, is um, S S A, which is a analyst group. And the time, it was closed, cuz they were redoing the exam and stuff.",22.675
../data_processed_voc/wav/voc_37_part_227.wav,../data_processed_voc/txt/voc_37_part_227.txt,WHEN YOU GET INTO THE FOOTHILLS OF NOT THE FOOTHILLS NE NECESSARILY CLOSE TO SACRAMENTO BUT A LITTLE BIT FARTHER SOUTH WHEN YOU GET INTO THE FOOTHILLS OF THE SIERRA NEVADAS UM SO SORT OF NEAR YOSEMITE UM THERE ABOUTS,0,"when you get into the foothills of not the foothills ne- --necessarily close to Sacramento, but a little bit farther south. When you get into the foothills of the Sierra Nevadas um so sort of near Yosemite. Um there abouts",10.78
../data_processed_voc/wav/voc_29_part_15.wav,../data_processed_voc/txt/voc_29_part_15.txt,UH YEAH IT'S JUST YOU KNOW THERE THERE'S EVERYONE HAS EVERYONE'S TRYING TO YOU KNOW FIND THEMSELVES AND BE CREATIVE AND STUFF LIKE THAT BUT IT SEEMED LIKE MY SCHOOL IN PARTICULAR WAS JUST REALLY REALLY OPPRESSIVE JUST IN THE RULES THE WAY THEY HAD THE ADMINISTRATION WAS SET UP JUST A LOTTA A LOTTA STUPID RULES THINGS LIKE THAT LIKE I KNOW IT SOUNDS LIKE AW YOU KNOW YOU KNOW BUT NO IT WAS,0,Uh yeah it's just you know there -- there's -- everyone has everyone's trying to you know find themselves and be creative and stuff like that but it seemed like my school in particular was just really really oppressive just in the rules -- the way they had -- the administration was set up.  Just a lotta -- a lotta stupid rules things like that. Like -- I know it sounds like aw you know -- you know (()) but no it was --,23.873
../data_processed_voc/wav/voc_35_part_144.wav,../data_processed_voc/txt/voc_35_part_144.txt,THERE'S UM THERE'S A DIFFERENCE IN EDUCATION THERE'S A DIFFERENCE IN UM THE IT'S THE THEIR SOCIOECONOMIC DIFFERENCES THAT HAVE LENT TO THE RESOURCE DIFFERENCES AND HOW SOME FOLKS LEARN AND WHAT UH OPTIONS FOR LEARNING ARE AVAILABLE THERE'S UH IT'S JUST VERY IT'S,0,There's um there's a difference in education. There's a difference in um the -- it's the -- their socioeconomic differences that have lent to the resource differences and how some folks learn and what uh options for learning are available. There's -- uh it's just very -- it's,22.612
../data_processed_voc/wav/voc_28_part_246.wav,../data_processed_voc/txt/voc_28_part_246.txt,THEN HE WENT TO WORK FOR SOUTHERN CALIFORNIA EDISON AS AS A STRING GUAGER UP IN THE SIERRAS RIGHT BACK BACK BY UH OH YOSEMITE AND THAT HE REALLY KNEW THAT COUNTRY UH AND HE'D HE'D BEEN ALL OVER IT,0,then he went to work for Southern California Edison as as a string guager up in the Sierras right back back by uh oh Yosemite and that he really knew that country uh and he'd he'd been all over it,20.355
../data_processed_voc/wav/voc_0_part_288.wav,../data_processed_voc/txt/voc_0_part_288.txt,BUT HE LIVED IN CHICO WAS WHERE HE SAID HE LIVED IN CHICO BUT IT WAS THE HISPANIC PEOPLE THAT ONE OF THEM WHI UH THAT THEY RAIDED HE THEY WOUNDED HIM THE SHERIFF'S DEPARTMENT THEY WOUNDED HIM BUT THEY PUT THEM IN JAIL WELL THEY TRIED TO CONVINCE THIS GUY CHICO,0,but he lived in Chico was where he said he lived in Chico but it was the Hispanic people that one of them whi- uh that they raided he they wounded him the sheriff's department they wounded him but they put them in jail well they tried to convince this guy Chico,22.180999999999997
../data_processed_voc/wav/voc_24_part_246.wav,../data_processed_voc/txt/voc_24_part_246.txt,AND THAT THAT IS A TOPIC THAT IS A PET PEEVE WITH A LOT OF PEOPLE IN THE AREA IS THAT YOU KNOW THEY TALK ABOUT BUILDING NEW THINGS AND IT'S LIKE HOW ABOUT USING SOME OF THE THINGS WE'VE ALREADY GOT SO,0,And that that is a topic that is a pet peeve with a lot of people in the area is that you know they talk about building new things and it's like how about using some of the things we've already got. So,14.91
../data_processed_voc/wav/voc_10_part_37.wav,../data_processed_voc/txt/voc_10_part_37.txt,THEY KEPT THEIR ROOTS UHUH BAKERSFIELD'S A FUNNY PLACE I MEAN IT'S IT UM I JUST THINK IT'S A REALLY GOOD PLACE TO LIVE WE LIKE TO KEEP IT HIDDEN WHAT WE'RE GETTING NOW IS A LOT OF L A PEOPLE,0,they kept their roots uhuh [yes] Bakersfield's a funny place I mean it's ... it um ... I just think it's a really good place to live ... we like to keep it hidden ... what we're getting now is a lot of l-a people,21.191999999999997
../data_processed_voc/wav/voc_18_part_536.wav,../data_processed_voc/txt/voc_18_part_536.txt,AND THAT THERE'S A LOT OF HISTORY OF ISHE UP THERE WHEN YOU GO YOU KNOW WHO TOOK HI WHO TOOK HIM UNDER DON'T YOU A PROFESSOR FROM BERKLEY STATE YEAH YEAH,0,and that there's a lot of history of Ishe up there when you go you know who took hi- who took him under don't you a professor from Berkley State yeah yeah,10.635
../data_processed_voc/wav/voc_19_part_21.wav,../data_processed_voc/txt/voc_19_part_21.txt,BUT ONCE I GOT TOGETHER WITH MY EX GIRLFRIEND SOTH I ACTUALLY STOPPED GOING OUT FOR LIKE SIX OR SEVEN YEARS,0,But once I got together with my ex-girlfriend ((Soth)) I actually stopped going out for like six or seven years.,5.47
../data_processed_voc/wav/voc_23_part_24.wav,../data_processed_voc/txt/voc_23_part_24.txt,SO MY UH OLDER SISTER LIVE IN SAN DIEGO AREA MY OLDER BROTHER IS NOW IN PHOENIX OR TUCSON ARIZONA BUT HE'S IN THE UM MILITARY CONTRACTING HE'S A ROCKET SCIENTIST SO HE ENDED UP IN OXNARD WHICH IS NEAR UM VENTURA COUNTY WHICH SI BEAUTIFUL BUT THEN HE WENT TO A PRIVATE CONTRACTOR AND THEY THEY'RE IN ARIZONA SO HE HAD TO MO MOVE IT WASN'T HIS CHOICE BUT,0,So my uh older sister live in San Diego area. My older brother is now in Phoenix or Tucson Arizona but he's in the um military contracting. He's a rocket scientist so he ended up in Oxnard which is near um Ventura County which si beautiful but then he went to a private contractor and they -- they're in Arizona so he had to mo- +move it wasn't his choice but,23.180999999999997
../data_processed_voc/wav/voc_8_part_126.wav,../data_processed_voc/txt/voc_8_part_126.txt,THAT WAS THAT WAS A REAL BIG DEAL AT THE TIME I WASN'T SURE IT WAS GONNA WORK BUT I KNEW I WAS GIVEN ORDERS,0,"that was -- that was a real big deal. At the time, I wasn't sure it was gonna work, but I knew I was given orders.",6.555
../data_processed_voc/wav/voc_1_part_141.wav,../data_processed_voc/txt/voc_1_part_141.txt,IT WAS AMAZING AND I DIDN'T KNOW HOW AMAZING IT WAS UNTIL THEY TOLD ME ONE OF THE STOPS THAT THEY HAD WENT TO ONE OF THE STOPS THEY HAD WENT TO THIRTY PEOPLE TO SEE WORLD FAMOUS GOD MODULE YOU KNOW THIRTY PEOPLE SHOWED UP I FELT BAD BUT AT THE SAME TIME I KIND OF FELT VERY PROUD OF THE PEOPLE IN BAKERSFIELD WHO THEY WOULD ACTUALLY SPEND,0,it was amazing and I didn't know how amazing it was until they told me one of the stops that they had went to one of the stops they had went to thirty people ... to see world famous God Module you know thirty people showed up I felt bad but at the same time I kind of felt very proud of the people in Bakersfield who they would actually spend,21.218000000000004
../data_processed_voc/wav/voc_4_part_94.wav,../data_processed_voc/txt/voc_4_part_94.txt,SO YOU KNOW IT'S LIKE BUT FOR A LONG TIME I TREATED HER LIKE SHE WAS A CHILD YOU KNOW AND I REALIZED THAT I COULDN'T DO THAT ESPECIALLY WHEN SHE HAD MORE RESPONSIBILITIES THAN ME AND EVERYTHING ELSE SO I HAD TO GIVE HER SOME SLACK BUT UM YEAH SO WE WERE ALL BORN HERE IN SACRAMENTO MY MOTHER WAS BORN IN SACRAMENTO,0,so you know it's like but for a long time I treated her like she was a child you know and I realized that I couldn't do that especially when she had more responsibilities than me and everything else so I had to give her some slack but um yeah so we were all born here in Sacramento. My mother was born in Sacramento.,20.305
../data_processed_voc/wav/voc_18_part_580.wav,../data_processed_voc/txt/voc_18_part_580.txt,OH OH WELL THAT'S THAT I DON'T NEED THAT I JUST GO BY RICK,0,oh oh well that's that I don't need that I just go by Rick,5.001
../data_processed_voc/wav/voc_37_part_117.wav,../data_processed_voc/txt/voc_37_part_117.txt,AND IT WAS A TIME WHEN THE HOUSING STOCK WASN'T GREAT BUT THEN AGAIN NOT A LOT OF PEOPLE ARE LOOKING AND SO UM THE COUPLE HAD JUST SORT OF OUTGROWN THIS HOUSE THEY WERE THE FIRST OWNERS IT WAS BUILT IN I THINK TWO THOUSAND SEVEN AND SO EVERYTHING WAS STILL RELATIVELY NEW UM THE PIPES UH WERE NO WERE BRAND NEW WHICH IS REALLY RARE FOR MIDTOWN UM,0,"And it was a time when the housing stock wasn't great but then again not a lot of people are looking. And so um the couple had just sort of outgrown this house. They were the first owners. It was built in I think two thousand-seven. And so everything was still relatively new. Um the pipes uh were no- --were brand new, which is really rare for Midtown. Um",20.58
../data_processed_voc/wav/voc_13_part_227.wav,../data_processed_voc/txt/voc_13_part_227.txt,THAT I'VE EXPERIENCED ENOUGH OF THE INDIVIDUAL LOCAL CULTURE AT THE OTHER PLACES TO REALLY HAVE ANYTHING STAND OUT AS UM LIKE A DIFFERENT DIALECT OR MAYBE DIFFERENT INFLECTIONS OR THINGS LIKE THAT BUT I DO THE DIFFERENCE I NOTICE IS,0,that I've experienced enough of the individual local culture at the other places to really have anything stand out as um like a different dialect or maybe different inflections or things like that but I do the difference I notice is,21.932
../data_processed_voc/wav/voc_1_part_176.wav,../data_processed_voc/txt/voc_1_part_176.txt,THERE WAS A SERIES OF EVENTS FROM THE YEAR TWO THOUSAND TWO IN MY PERSONAL LIFE THAT CAUSED ME TO START THINKING DIFFERENTLY ABOUT THE CONCEPT OF GOD AND RELIGIOUS LET'S CALL THEM RELIGIOUS RULES I STARTED THINKING DIFFERENTLY ABOUT THINGS,0,there was a series of events from the year two thousand two in my personal life that caused me to start thinking differently ... about ... the concept of god and religious let's call them religious rules ... I started thinking differently about things ...,20.528000000000002
